Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u12	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	notMP	Minister	-	-	-	-	VanQuickenborneVincent	Van Quickenborne, Vincent	M	1973	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u13	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	notMP	Minister	-	-	-	-	VanderStraetenTinne	Van der Straeten, Tinne	F	1978	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u14	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u15	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	WollantsBert	Wollants, Bert	M	1979	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u16	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Coalition	Centre-left to left	CogolatiSamuel	Cogolati, Samuel	M	1989	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u17	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	HanusMélissa	Hanus, Mélissa	F	1992	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u18	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	VB	Vlaams Belang	Opposition	Right to far-right	RavytsKurt	Ravyts, Kurt	M	1968	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u19	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2022-01-25-definitief-55-commissie-ic667x	ParlaMint-BE_2022-01-25-definitief-55-commissie-ic667x.u20	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-01-2022	2022-01-25	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
