Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-03-10-tweedekamer-28	ParlaMint-NL_2020-03-10-tweedekamer-28.u1	Report of the meeting of the Dutch Lower House, Meeting 61, Session 28 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 28	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-03-10-tweedekamer-28	ParlaMint-NL_2020-03-10-tweedekamer-28.u2	Report of the meeting of the Dutch Lower House, Meeting 61, Session 28 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 28	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SophieHermans	Hermans, Sophie	F	1981	
ParlaMint-NL-en_2020-03-10-tweedekamer-28	ParlaMint-NL_2020-03-10-tweedekamer-28.u3	Report of the meeting of the Dutch Lower House, Meeting 61, Session 28 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 28	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-03-10-tweedekamer-28	ParlaMint-NL_2020-03-10-tweedekamer-28.u4	Report of the meeting of the Dutch Lower House, Meeting 61, Session 28 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 28	Meeting 61	Sitting 2020-03-10	-	COVID	English	Regular	notMP	notMinister	CU	ChristenUnie	Coalition	Centre-right	PaulBlokhuis	Blokhuis, Paul	M	1963	
ParlaMint-NL-en_2020-03-10-tweedekamer-28	ParlaMint-NL_2020-03-10-tweedekamer-28.u5	Report of the meeting of the Dutch Lower House, Meeting 61, Session 28 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 28	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-03-10-tweedekamer-28	ParlaMint-NL_2020-03-10-tweedekamer-28.u6	Report of the meeting of the Dutch Lower House, Meeting 61, Session 28 (2020-03-10)	2020-03-10	Lower house	Meeting of the 29th Tweede Kamer	Session 28	Meeting 61	Sitting 2020-03-10	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
