Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u1	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	JanAnthonieBruijn	Bruijn, Jan Anthonie	M	1958	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u2	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	TheoRietkerk	Rietkerk, Theo	M	1962	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u3	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	JanAnthonieBruijn	Bruijn, Jan Anthonie	M	1958	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u4	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AlfredArbouw	Arbouw, Alfred	M	1961	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u5	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	JanAnthonieBruijn	Bruijn, Jan Anthonie	M	1958	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u6	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	FerdCrone	Crone, Ferd	M	-	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u7	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	JanAnthonieBruijn	Bruijn, Jan Anthonie	M	1958	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u8	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AtzoNicolaï	Nicolaï, Atzo	M	1960	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u9	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	JanAnthonieBruijn	Bruijn, Jan Anthonie	M	1958	
ParlaMint-NL-en_2020-02-18-eerstekamer-5	ParlaMint-NL_2020-02-18-eerstekamer-5.u10	Report of the meeting of the Dutch Upper House, Meeting 21, Session 5 (2020-02-18)	2020-02-18	Upper house	Meeting of the 36th Eerste Kamer	Session 5	Meeting 21	Sitting 2020-02-18	-	COVID	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	TheoRietkerk	Rietkerk, Theo	M	1962	
