Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u1	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u2	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	LisaWesterveld	Westerveld, Lisa	F	1981	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u3	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u4	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u5	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u6	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	IngridvanEngelshoven	van Engelshoven, Ingrid	F	1966	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u7	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u8	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u9	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	IngridvanEngelshoven	van Engelshoven, Ingrid	F	1966	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u10	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u11	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-01-28-tweedekamer-26	ParlaMint-NL_2020-01-28-tweedekamer-26.u12	Report of the meeting of the Dutch Lower House, Meeting 46, Session 26 (2020-01-28)	2020-01-28	Lower house	Meeting of the 29th Tweede Kamer	Session 26	Meeting 46	Sitting 2020-01-28	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
