Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u1	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u2	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	MichielvanNispen	van Nispen, Michiel	M	1982	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u3	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u4	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	MichielvanNispen	van Nispen, Michiel	M	1982	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u5	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u6	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	OckjeTellegen	Tellegen, Ockje	F	1974	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u7	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u8	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u9	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	KeesvanderStaaij	van der Staaij, Kees	M	1968	
ParlaMint-NL-en_2020-07-02-tweedekamer-12	ParlaMint-NL_2020-07-02-tweedekamer-12.u10	Report of the meeting of the Dutch Lower House, Meeting 91, Session 12 (2020-07-02)	2020-07-02	Lower house	Meeting of the 29th Tweede Kamer	Session 12	Meeting 91	Sitting 2020-07-02	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
