Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e104	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e120	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e136	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e152	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e168	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e184	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e200	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e216	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
ParlaMint-NO-en_2006-12-19-upper	ParlaMint-NO_2006-12-19-upper.ana.ud1355e232	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-19	2006-12-19	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-19	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.INL	Lønning, Inge	M	1938	
