Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e31	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e34	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.JAE	Ellingsen, Jan Arild	M	1958	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e39	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e42	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Regular	MP	notMinister	V	Venstre	-	Centre	person.ANNS	Skjelstad, André N.	M	1965	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e47	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e61	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.SIO	Øye, Signe	F	1945	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e74	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e82	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e120	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
ParlaMint-NO-en_2006-02-02-lower	ParlaMint-NO_2006-02-02-lower.ana.ud1514e130	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2005-2006, Sitting day 2006-02-02	2006-02-02	Lower house	Term 2005-2009	Session 2005-2006	-	Sitting day 2006-02-02	-	Reference	English	Chairperson	MP	notMinister	A	Arbeiderpartiet	Coalition	Centre-left	person.BB	Brørby, Berit	F	1950	
