Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2006-12-13-upper	ParlaMint-NO_2006-12-13-upper.ana.ud1518e93	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-13	2006-12-13	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-13	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.FMV	Vallersnes, Finn Martin	M	1945	
ParlaMint-NO-en_2006-12-13-upper	ParlaMint-NO_2006-12-13-upper.ana.ud1518e109	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-13	2006-12-13	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-13	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.FMV	Vallersnes, Finn Martin	M	1945	
ParlaMint-NO-en_2006-12-13-upper	ParlaMint-NO_2006-12-13-upper.ana.ud1518e125	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-13	2006-12-13	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-13	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.FMV	Vallersnes, Finn Martin	M	1945	
ParlaMint-NO-en_2006-12-13-upper	ParlaMint-NO_2006-12-13-upper.ana.ud1518e141	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-13	2006-12-13	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-13	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.FMV	Vallersnes, Finn Martin	M	1945	
ParlaMint-NO-en_2006-12-13-upper	ParlaMint-NO_2006-12-13-upper.ana.ud1518e157	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-13	2006-12-13	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-13	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.FMV	Vallersnes, Finn Martin	M	1945	
ParlaMint-NO-en_2006-12-13-upper	ParlaMint-NO_2006-12-13-upper.ana.ud1518e173	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-13	2006-12-13	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-13	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.FMV	Vallersnes, Finn Martin	M	1945	
ParlaMint-NO-en_2006-12-13-upper	ParlaMint-NO_2006-12-13-upper.ana.ud1518e189	Hansard from meeting in the Norwegian Parliament, term 2005-2009, Session 2006-2007, Sitting day 2006-12-13	2006-12-13	Upper house	Term 2005-2009	Session 2006-2007	-	Sitting day 2006-12-13	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	-	Centre-right	person.FMV	Vallersnes, Finn Martin	M	1945	
