Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-004-003	ParlaMint-CZ_2021-12-14-ps2021-004-01-004-003.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/003	COVID	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	-	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-004-003	ParlaMint-CZ_2021-12-14-ps2021-004-01-004-003.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/003	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-004-003	ParlaMint-CZ_2021-12-14-ps2021-004-01-004-003.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/003	COVID	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	-	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-004-003	ParlaMint-CZ_2021-12-14-ps2021-004-01-004-003.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/003	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-004-003	ParlaMint-CZ_2021-12-14-ps2021-004-01-004-003.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/003	COVID	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	-	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
