Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarekNovak.1976	Novák, Marek	M	1976	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarekNovak.1976	Novák, Marek	M	1976	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarekNovak.1976	Novák, Marek	M	1976	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarekNovak.1976	Novák, Marek	M	1976	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarekNovak.1976	Novák, Marek	M	1976	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarekNovak.1976	Novák, Marek	M	1976	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JanLipavsky.1985	Lipavský, Jan	M	1985	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u17	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u18	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u19	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u20	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarekNovak.1976	Novák, Marek	M	1976	
ParlaMint-CZ-en_2021-01-22-ps2017-079-03-005-001	ParlaMint-CZ_2021-01-22-ps2017-079-03-005-001.u21	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-22	2021-01-22	Lower house	ps2017	-	ps2017/079	ps2017/079/03	ps2017/079/001	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
