Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	PavelJelinek.1962	Jelínek, Pavel	M	1962	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	PavelJelinek.1962	Jelínek, Pavel	M	1962	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-103-01-004-004	ParlaMint-CZ_2021-05-12-ps2017-103-01-004-004.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/103	ps2017/103/01	ps2017/103/004	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
