Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Guest	MP	Minister	ANO	Political group ANO 2011	-	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	JaroslavBzoch.1983	Bžoch, Jaroslav	M	1983	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	-	Right to far-right	JiriKobza.1955	Kobza, Jiří	M	1955	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	-	Centre to centre-right	VladimirBalas.1959	Balaš, Vladimír	M	1959	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-011-007	ParlaMint-CZ_2021-12-14-ps2021-004-01-011-007.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/007	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
