Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	JanCizinsky.1978	Čižinský, Jan	M	1978	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-06-04-ps2017-104-06-006-333	ParlaMint-CZ_2021-06-04-ps2017-104-06-006-333.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-04	2021-06-04	Lower house	ps2017	-	ps2017/104	ps2017/104/06	ps2017/104/333	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
