Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBeitl.1966	Beitl, Petr	M	1966	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBeitl.1966	Beitl, Petr	M	1966	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	FrantisekKopriva.1995	Kopřiva, František	M	1995	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	HanaAulickaJirovcova.1981	Aulická Jírovcová, Hana	F	1981	
ParlaMint-CZ-en_2021-02-12-ps2017-079-10-004-028	ParlaMint-CZ_2021-02-12-ps2017-079-10-004-028.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-12	2021-02-12	Lower house	ps2017	-	ps2017/079	ps2017/079/10	ps2017/079/028	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
