Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasCernohorsky.1984	Černohorský, Lukáš	M	1984	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasCernohorsky.1984	Černohorský, Lukáš	M	1984	
ParlaMint-CZ-en_2021-03-03-ps2017-087-02-005-004	ParlaMint-CZ_2021-03-03-ps2017-087-02-005-004.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-03-03	2021-03-03	Lower house	ps2017	-	ps2017/087	ps2017/087/02	ps2017/087/004	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
