Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MonikaCervickova.1967	Červíčková, Monika	F	1967	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	HelenaValkova.1951	Válková, Helena	F	1951	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MonikaCervickova.1967	Červíčková, Monika	F	1967	
ParlaMint-CZ-en_2021-01-29-ps2017-079-06-004-247	ParlaMint-CZ_2021-01-29-ps2017-079-06-004-247.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-29	2021-01-29	Lower house	ps2017	-	ps2017/079	ps2017/079/06	ps2017/079/247	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
