Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-012-008	ParlaMint-CZ_2021-12-14-ps2021-004-01-012-008.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/008	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-012-008	ParlaMint-CZ_2021-12-14-ps2021-004-01-012-008.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/008	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	JuliusSpicak.1952	Špičák, Julius	M	1952	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-012-008	ParlaMint-CZ_2021-12-14-ps2021-004-01-012-008.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/008	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-012-008	ParlaMint-CZ_2021-12-14-ps2021-004-01-012-008.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/008	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	JuliusSpicak.1952	Špičák, Julius	M	1952	
ParlaMint-CZ-en_2021-12-14-ps2021-004-01-012-008	ParlaMint-CZ_2021-12-14-ps2021-004-01-012-008.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-12-14	2021-12-14	Lower house	ps2021	-	ps2021/004	ps2021/004/01	ps2021/004/008	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
