Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-06-23-ps2017-110-01-000-000	ParlaMint-CZ_2021-06-23-ps2017-110-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-23	2021-06-23	Lower house	ps2017	-	ps2017/110	ps2017/110/01	ps2017/110/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-06-23-ps2017-110-01-000-000	ParlaMint-CZ_2021-06-23-ps2017-110-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-23	2021-06-23	Lower house	ps2017	-	ps2017/110	ps2017/110/01	ps2017/110/000	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2021-06-23-ps2017-110-01-000-000	ParlaMint-CZ_2021-06-23-ps2017-110-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-23	2021-06-23	Lower house	ps2017	-	ps2017/110	ps2017/110/01	ps2017/110/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
