Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u17	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u18	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u19	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u20	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u21	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2021-04-22-ps2017-098-07-001-526	ParlaMint-CZ_2021-04-22-ps2017-098-07-001-526.u22	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-22	2021-04-22	Lower house	ps2017	-	ps2017/098	ps2017/098/07	ps2017/098/526	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
