Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PavelRuzicka.1970	Růžička, Pavel	M	1970	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	KvetaMatusovska.1984	Matušovská, Květa	F	1984	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	KvetaMatusovska.1984	Matušovská, Květa	F	1984	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-05-26-ps2017-104-02-008-049	ParlaMint-CZ_2021-05-26-ps2017-104-02-008-049.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-26	2021-05-26	Lower house	ps2017	-	ps2017/104	ps2017/104/02	ps2017/104/049	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
