Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	LucieSafrankova.1987	Šafránková, Lucie	F	1987	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	LenkaDrazilova.1963	Dražilová, Lenka	F	1963	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	PavlaGolasowska.1964	Golasowská, Pavla	F	1964	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
ParlaMint-CZ-en_2021-04-14-ps2017-098-02-009-310	ParlaMint-CZ_2021-04-14-ps2017-098-02-009-310.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-14	2021-04-14	Lower house	ps2017	-	ps2017/098	ps2017/098/02	ps2017/098/310	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
