Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Guest	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanRehounek.1974	Řehounek, Jan	M	1974	
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2021-04-21-ps2017-098-06-007-091	ParlaMint-CZ_2021-04-21-ps2017-098-06-007-091.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-21	2021-04-21	Lower house	ps2017	-	ps2017/098	ps2017/098/06	ps2017/098/091	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
