Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-01-19-ps2017-079-01-008-008	ParlaMint-CZ_2021-01-19-ps2017-079-01-008-008.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-19	2021-01-19	Lower house	ps2017	-	ps2017/079	ps2017/079/01	ps2017/079/008	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-19-ps2017-079-01-008-008	ParlaMint-CZ_2021-01-19-ps2017-079-01-008-008.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-19	2021-01-19	Lower house	ps2017	-	ps2017/079	ps2017/079/01	ps2017/079/008	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2021-01-19-ps2017-079-01-008-008	ParlaMint-CZ_2021-01-19-ps2017-079-01-008-008.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-19	2021-01-19	Lower house	ps2017	-	ps2017/079	ps2017/079/01	ps2017/079/008	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-01-19-ps2017-079-01-008-008	ParlaMint-CZ_2021-01-19-ps2017-079-01-008-008.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-19	2021-01-19	Lower house	ps2017	-	ps2017/079	ps2017/079/01	ps2017/079/008	COVID	English	Guest	MP	notMinister	-	-	-	-	TomasGolan	Goláň, Tomáš	M	-	
ParlaMint-CZ-en_2021-01-19-ps2017-079-01-008-008	ParlaMint-CZ_2021-01-19-ps2017-079-01-008-008.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-01-19	2021-01-19	Lower house	ps2017	-	ps2017/079	ps2017/079/01	ps2017/079/008	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
