Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AdamVojtech.1986	Vojtěch, Adam	M	1986	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2021-05-27-ps2017-105-01-002-002	ParlaMint-CZ_2021-05-27-ps2017-105-01-002-002.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-27	2021-05-27	Lower house	ps2017	-	ps2017/105	ps2017/105/01	ps2017/105/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
