Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JanLipavsky.1985	Lipavský, Jan	M	1985	
ParlaMint-CZ-en_2021-07-28-ps2017-114-01-000-000	ParlaMint-CZ_2021-07-28-ps2017-114-01-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-28	2021-07-28	Lower house	ps2017	-	ps2017/114	ps2017/114/01	ps2017/114/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
