Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	FrantisekNavrkal.1992	Navrkal, František	M	1992	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u17	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u18	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u19	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u20	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u21	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u22	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2021-07-08-ps2017-111-02-011-013	ParlaMint-CZ_2021-07-08-ps2017-111-02-011-013.u23	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-08	2021-07-08	Lower house	ps2017	-	ps2017/111	ps2017/111/02	ps2017/111/013	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
