Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-04-07-ps2017-091-02-000-000	ParlaMint-CZ_2021-04-07-ps2017-091-02-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-04-07	2021-04-07	Lower house	ps2017	-	ps2017/091	ps2017/091/02	ps2017/091/000	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
