Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanKubik.1978	Kubík, Jan	M	1978	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanKubik.1978	Kubík, Jan	M	1978	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanKubik.1978	Kubík, Jan	M	1978	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanKubik.1978	Kubík, Jan	M	1978	
ParlaMint-CZ-en_2021-09-15-ps2017-118-02-005-035	ParlaMint-CZ_2021-09-15-ps2017-118-02-005-035.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-09-15	2021-09-15	Lower house	ps2017	-	ps2017/118	ps2017/118/02	ps2017/118/035	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
