Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	PavlaGolasowska.1964	Golasowská, Pavla	F	1964	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u17	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u18	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u19	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u20	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u21	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u22	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2021-05-05-ps2017-098-10-000-000	ParlaMint-CZ_2021-05-05-ps2017-098-10-000-000.u23	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-05	2021-05-05	Lower house	ps2017	-	ps2017/098	ps2017/098/10	ps2017/098/000	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
