Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2021-06-18-ps2017-104-10-004-339	ParlaMint-CZ_2021-06-18-ps2017-104-10-004-339.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-18	2021-06-18	Lower house	ps2017	-	ps2017/104	ps2017/104/10	ps2017/104/339	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
