Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u1	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MauriPekkarinen	Pekkarinen, Mauri	M	1947	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u2	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PauliKiuru	Kiuru, Pauli	M	1962	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u3	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	ArjaJuvonen	Juvonen, Arja	F	1967	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u4	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MauriPekkarinen	Pekkarinen, Mauri	M	1947	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u5	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	TimoHeinonen	Heinonen, Timo	M	1975	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u6	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	AnteroLaukkanen	Laukkanen, Antero	M	1958	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u7	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	ReijoHongisto	Hongisto, Reijo	M	1962	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u8	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	ArtoSatonen	Satonen, Arto	M	1966	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u9	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	VeeraRuoho	Ruoho, Veera	F	1969	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u10	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	VIHR	Green League	Opposition	Centre-left	KristaMikkonen	Mikkonen, Krista	F	1972	
ParlaMint-FI-en_2016-05-13-ps-52	ParlaMint-FI_2016-05-13-ps-52.u11	Minutes of the Finnish Parliament's plenary session 52/2016, 2016-05-13	2016-05-13	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 52	2016-05-13	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MikaRaatikainen	Raatikainen, Mika	M	1961	
