Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u1	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u2	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	PirkkoMattila	Mattila, Pirkko	F	1964	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u3	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	KariKulmala	Kulmala, Kari	M	1965	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u4	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	MikkoSavola	Savola, Mikko	M	1981	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u5	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	SimonElo	Elo, Simon	M	1986	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u6	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	MikaKari	Kari, Mika	M	1967	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u7	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	VeeraRuoho	Ruoho, Veera	F	1969	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u8	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	MikkoKärnä	Kärnä, Mikko	M	1980	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u9	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Chairperson	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	MariaLohela	Lohela, Maria	F	1978	
ParlaMint-FI-en_2016-03-11-ps-23	ParlaMint-FI_2016-03-11-ps-23.u10	Minutes of the Finnish Parliament's plenary session 23/2016, 2016-03-11	2016-03-11	Unicameralism	Vaalikausi 2015	Valtiopäivät 2016	Täysistunto 23	2016-03-11	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Coalition	Right to far-right	ReijoHongisto	Hongisto, Reijo	M	1962	
