Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4796	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4797	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SVM	Savez vojvođanskih Mađara	Opposition	Centre-right	KovácsElvira	Kovács, Elvira	F	1982	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4798	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4799	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	LSV	Liga socijaldemokrata Vojvodine	Coalition	Centre-left	JerkovAleksandra	Jerkov, Aleksandra	F	1982	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4800	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4801	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SPO	Srpski pokret obnove	Coalition	Centre-right	JugovićAleksandar	Jugović, Aleksandar	M	1975	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4802	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4803	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	LDP	Liberalno-demokratska partija	Coalition	Centre	ĐurićBojan	Đurić, Bojan	M	1978	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4804	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4805	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Opposition	Right	RaškovićIvićSanda	Rašković Ivić, Sanda	F	1956	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4806	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4807	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	MijatovićPredrag	Mijatović, Predrag	M	1950	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4808	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4809	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	TrivanJelena	Trivan, Jelena	F	1973	
ParlaMint-RS-en_2012-11-20-0	ParlaMint-RS_2012-11-20-0.u4810	Term 9, Meeting 6	2012-11-20	Unicameralism	9. mandat	-	Zasedanje 6	2013-12-16	-	Reference	English	Chairperson	MP	notMinister	SNS	Srpska napredna stranka	Coalition	Big tent	StefanovićNebojša	Stefanović, Nebojša	M	1976	
