Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-01-28-ps2017-040-05-000-000	ParlaMint-CZ_2020-01-28-ps2017-040-05-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-28	2020-01-28	Lower house	ps2017	-	ps2017/040	ps2017/040/05	ps2017/040/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
