Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PetrDolinek.1981	Dolínek, Petr	M	1981	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JosefKott.1970	Kott, Josef	M	1970	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejPolansky.1984	Polanský, Ondřej	M	1984	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-01-22-ps2017-040-02-004-210	ParlaMint-CZ_2020-01-22-ps2017-040-02-004-210.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-22	2020-01-22	Lower house	ps2017	-	ps2017/040	ps2017/040/02	ps2017/040/210	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
