Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-11-19-ps2017-070-01-000-000	ParlaMint-CZ_2020-11-19-ps2017-070-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-19	2020-11-19	Lower house	ps2017	-	ps2017/070	ps2017/070/01	ps2017/070/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-11-19-ps2017-070-01-000-000	ParlaMint-CZ_2020-11-19-ps2017-070-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-19	2020-11-19	Lower house	ps2017	-	ps2017/070	ps2017/070/01	ps2017/070/000	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2020-11-19-ps2017-070-01-000-000	ParlaMint-CZ_2020-11-19-ps2017-070-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-11-19	2020-11-19	Lower house	ps2017	-	ps2017/070	ps2017/070/01	ps2017/070/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
