Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-007-188	ParlaMint-CZ_2020-03-11-ps2017-041-06-007-188.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/188	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-007-188	ParlaMint-CZ_2020-03-11-ps2017-041-06-007-188.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/188	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-007-188	ParlaMint-CZ_2020-03-11-ps2017-041-06-007-188.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/188	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
