Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	StanislavBerkovec.1956	Berkovec, Stanislav	M	1956	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MiroslavaNemcova.1952	Němcová, Miroslava	F	1952	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MiroslavaNemcova.1952	Němcová, Miroslava	F	1952	
ParlaMint-CZ-en_2020-01-31-ps2017-040-08-011-074	ParlaMint-CZ_2020-01-31-ps2017-040-08-011-074.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-01-31	2020-01-31	Lower house	ps2017	-	ps2017/040	ps2017/040/08	ps2017/040/074	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
