Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Regular	notMP	Minister	-	-	-	-	MiroslavToman.1960	Toman, Miroslav	M	1960	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JosefKott.1970	Kott, Josef	M	1970	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2020-03-11-ps2017-041-06-004-044	ParlaMint-CZ_2020-03-11-ps2017-041-06-004-044.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-11	2020-03-11	Lower house	ps2017	-	ps2017/041	ps2017/041/06	ps2017/041/044	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
