Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Guest	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinBaxa.1975	Baxa, Martin	M	1975	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	KarlaMarikova.1981	Maříková, Karla	F	1981	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Guest	notMP	notMinister	-	-	-	-	MarekRojicek	Rojíček, Marek	U	-	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	StanislavJuranek.1956	Juránek, Stanislav	M	1956	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinBaxa.1975	Baxa, Martin	M	1975	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u14	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PetrVenhoda.1986	Venhoda, Petr	M	1986	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u15	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u16	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PetrVenhoda.1986	Venhoda, Petr	M	1986	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u17	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-06-05-ps2017-049-07-003-256	ParlaMint-CZ_2020-06-05-ps2017-049-07-003-256.u18	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-05	2020-06-05	Lower house	ps2017	-	ps2017/049	ps2017/049/07	ps2017/049/256	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
