Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBeitl.1966	Beitl, Petr	M	1966	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	PetrPavek.1963	Pávek, Petr	M	1963	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBeitl.1966	Beitl, Petr	M	1966	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	PetrPavek.1963	Pávek, Petr	M	1963	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-005-017	ParlaMint-CZ_2020-03-06-ps2017-041-04-005-017.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/017	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBeitl.1966	Beitl, Petr	M	1966	
