Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Guest	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Guest	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2020-12-18-ps2017-072-08-002-338	ParlaMint-CZ_2020-12-18-ps2017-072-08-002-338.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-18	2020-12-18	Lower house	ps2017	-	ps2017/072	ps2017/072/08	ps2017/072/338	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
