Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	JanaKrutakova.1962	Krutáková, Jana	F	1962	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelTurecek.1971	Tureček, Karel	M	1971	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Regular	MP	notMinister	ODS	Civic Democratic Party	-	Centre-right to right	VaclavKlaus.1969	Klaus, Václav	M	1969	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasCernohorsky.1984	Černohorský, Lukáš	M	1984	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-002-002	ParlaMint-CZ_2020-06-18-ps2017-051-01-002-002.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/002	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
