Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-12-02-ps2017-072-02-005-348	ParlaMint-CZ_2020-12-02-ps2017-072-02-005-348.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-02	2020-12-02	Lower house	ps2017	-	ps2017/072	ps2017/072/02	ps2017/072/348	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
