Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Guest	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-06-16-ps2017-049-08-008-012	ParlaMint-CZ_2020-06-16-ps2017-049-08-008-012.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-16	2020-06-16	Lower house	ps2017	-	ps2017/049	ps2017/049/08	ps2017/049/012	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
