Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-006-006	ParlaMint-CZ_2020-10-23-ps2017-062-04-006-006.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/006	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-006-006	ParlaMint-CZ_2020-10-23-ps2017-062-04-006-006.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/006	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-006-006	ParlaMint-CZ_2020-10-23-ps2017-062-04-006-006.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/006	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
