Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MilanFeranec.1964	Feranec, Milan	M	1964	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanBirke.1969	Birke, Jan	M	1969	
ParlaMint-CZ-en_2020-05-27-ps2017-049-02-011-375	ParlaMint-CZ_2020-05-27-ps2017-049-02-011-375.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-05-27	2020-05-27	Lower house	ps2017	-	ps2017/049	ps2017/049/02	ps2017/049/375	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
