Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Guest	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	OndrejBenesik.1976	Benešík, Ondřej	M	1976	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-08-19-ps2017-057-01-001-999	ParlaMint-CZ_2020-08-19-ps2017-057-01-001-999.u14	Parliament of the Czech Republic, Chamber of Deputies, 2020-08-19	2020-08-19	Lower house	ps2017	-	ps2017/057	ps2017/057/01	ps2017/057/999	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
