Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Regular	notMP	Minister	-	-	-	-	MiroslavToman.1960	Toman, Miroslav	M	1960	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JosefKott.1970	Kott, Josef	M	1970	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	MonikaJarosova.1970	Jarošová, Monika	F	1970	
ParlaMint-CZ-en_2020-06-18-ps2017-051-01-005-004	ParlaMint-CZ_2020-06-18-ps2017-051-01-005-004.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-06-18	2020-06-18	Lower house	ps2017	-	ps2017/051	ps2017/051/01	ps2017/051/004	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
