Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u4	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PetrSadovsky.1969	Sadovský, Petr	M	1969	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u5	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u6	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	DominikFeri.1996	Feri, Dominik	M	1996	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u7	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u8	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u9	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u10	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PetrSadovsky.1969	Sadovský, Petr	M	1969	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u11	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2020-12-10-ps2017-075-01-006-006	ParlaMint-CZ_2020-12-10-ps2017-075-01-006-006.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-12-10	2020-12-10	Lower house	ps2017	-	ps2017/075	ps2017/075/01	ps2017/075/006	COVID	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
