Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-007-019	ParlaMint-CZ_2020-03-06-ps2017-041-04-007-019.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/019	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-007-019	ParlaMint-CZ_2020-03-06-ps2017-041-04-007-019.u2	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/019	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PetrDolinek.1981	Dolínek, Petr	M	1981	
ParlaMint-CZ-en_2020-03-06-ps2017-041-04-007-019	ParlaMint-CZ_2020-03-06-ps2017-041-04-007-019.u3	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-06	2020-03-06	Lower house	ps2017	-	ps2017/041	ps2017/041/04	ps2017/041/019	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
