Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-FI-en_2015-06-17-ps-22-meta.tsv,2015-06-17,0,19,17,6,0
ParlaMint-FI-en_2015-06-23-ps-23-meta.tsv,2015-06-23,0,4,0,0,0
ParlaMint-FI-en_2015-06-24-ps-24-meta.tsv,2015-06-24,1,36,24,10,0
ParlaMint-FI-en_2015-06-25-ps-25-meta.tsv,2015-06-25,0,28,21,4,0
ParlaMint-FI-en_2015-06-26-ps-26-meta.tsv,2015-06-26,0,1,1,1,0
ParlaMint-FI-en_2015-06-29-ps-27-meta.tsv,2015-06-29,1,23,21,7,0
ParlaMint-FI-en_2015-06-30-ps-28-meta.tsv,2015-06-30,0,1,1,0,0
ParlaMint-FI-en_2015-09-08-ps-29-meta.tsv,2015-09-08,0,20,19,3,0
ParlaMint-FI-en_2015-09-09-ps-30-meta.tsv,2015-09-09,0,2,2,0,0
ParlaMint-FI-en_2015-09-10-ps-31-meta.tsv,2015-09-10,1,19,22,5,0
ParlaMint-FI-en_2015-09-11-ps-32-meta.tsv,2015-09-11,0,5,5,1,0
ParlaMint-FI-en_2015-09-15-ps-33-meta.tsv,2015-09-15,1,14,9,0,0
ParlaMint-FI-en_2015-09-16-ps-34-meta.tsv,2015-09-16,0,7,2,0,0
ParlaMint-FI-en_2015-09-17-ps-35-meta.tsv,2015-09-17,0,19,12,2,0
ParlaMint-FI-en_2015-09-18-ps-36-meta.tsv,2015-09-18,0,5,5,0,0
ParlaMint-FI-en_2015-09-22-ps-37-meta.tsv,2015-09-22,0,32,36,14,0
ParlaMint-FI-en_2015-09-23-ps-38-meta.tsv,2015-09-23,0,27,19,5,0
ParlaMint-FI-en_2015-09-24-ps-39-meta.tsv,2015-09-24,1,18,25,3,0
ParlaMint-FI-en_2015-09-25-ps-40-meta.tsv,2015-09-25,0,4,5,0,0
ParlaMint-FI-en_2015-09-29-ps-41-meta.tsv,2015-09-29,1,54,41,14,0
ParlaMint-FI-en_2015-09-30-ps-42-meta.tsv,2015-09-30,2,50,40,13,0
ParlaMint-FI-en_2015-10-01-ps-43-meta.tsv,2015-10-01,3,55,53,16,0
ParlaMint-FI-en_2015-10-02-ps-44-meta.tsv,2015-10-02,0,11,14,6,0
ParlaMint-FI-en_2015-10-06-ps-45-meta.tsv,2015-10-06,2,38,34,14,0
ParlaMint-FI-en_2015-10-07-ps-46-meta.tsv,2015-10-07,1,32,25,5,0
ParlaMint-FI-en_2015-10-08-ps-47-meta.tsv,2015-10-08,0,28,27,10,0
ParlaMint-FI-en_2015-10-09-ps-48-meta.tsv,2015-10-09,0,6,8,3,0
ParlaMint-FI-en_2015-10-13-ps-49-meta.tsv,2015-10-13,2,20,17,7,0
ParlaMint-FI-en_2015-10-14-ps-50-meta.tsv,2015-10-14,0,30,30,8,0
ParlaMint-FI-en_2015-10-15-ps-51-meta.tsv,2015-10-15,2,17,21,8,0
ParlaMint-FI-en_2015-10-16-ps-52-meta.tsv,2015-10-16,0,1,1,0,0
ParlaMint-FI-en_2015-10-20-ps-53-meta.tsv,2015-10-20,1,26,24,4,0
ParlaMint-FI-en_2015-10-21-ps-54-meta.tsv,2015-10-21,1,27,28,5,0
ParlaMint-FI-en_2015-10-22-ps-55-meta.tsv,2015-10-22,0,24,28,9,0
ParlaMint-FI-en_2015-10-23-ps-56-meta.tsv,2015-10-23,0,1,6,0,0
ParlaMint-FI-en_2015-11-03-ps-57-meta.tsv,2015-11-03,1,33,26,7,0
ParlaMint-FI-en_2015-11-04-ps-58-meta.tsv,2015-11-04,0,20,13,5,0
ParlaMint-FI-en_2015-11-05-ps-59-meta.tsv,2015-11-05,0,17,16,5,0
ParlaMint-FI-en_2015-11-06-ps-60-meta.tsv,2015-11-06,0,4,6,1,0
ParlaMint-FI-en_2015-11-10-ps-61-meta.tsv,2015-11-10,0,26,36,10,0
ParlaMint-FI-en_2015-11-11-ps-62-meta.tsv,2015-11-11,1,28,10,4,0
ParlaMint-FI-en_2015-11-12-ps-63-meta.tsv,2015-11-12,0,22,28,2,0
ParlaMint-FI-en_2015-11-13-ps-64-meta.tsv,2015-11-13,1,8,11,2,0
ParlaMint-FI-en_2015-11-17-ps-65-meta.tsv,2015-11-17,0,39,28,7,0
ParlaMint-FI-en_2015-11-18-ps-66-meta.tsv,2015-11-18,1,34,32,10,0
ParlaMint-FI-en_2015-11-19-ps-67-meta.tsv,2015-11-19,1,20,20,9,0
ParlaMint-FI-en_2015-11-20-ps-68-meta.tsv,2015-11-20,0,4,4,4,0
ParlaMint-FI-en_2015-11-24-ps-69-meta.tsv,2015-11-24,1,30,20,10,0
ParlaMint-FI-en_2015-11-25-ps-70-meta.tsv,2015-11-25,1,34,22,8,0
ParlaMint-FI-en_2015-11-26-ps-71-meta.tsv,2015-11-26,0,33,31,9,0
ParlaMint-FI-en_2015-11-27-ps-72-meta.tsv,2015-11-27,1,4,5,1,0
ParlaMint-FI-en_2015-12-01-ps-73-meta.tsv,2015-12-01,0,12,21,2,0
ParlaMint-FI-en_2015-12-02-ps-74-meta.tsv,2015-12-02,0,23,17,11,0
ParlaMint-FI-en_2015-12-03-ps-75-meta.tsv,2015-12-03,0,23,21,3,0
ParlaMint-FI-en_2015-12-04-ps-76-meta.tsv,2015-12-04,0,4,1,1,0
ParlaMint-FI-en_2015-12-08-ps-77-meta.tsv,2015-12-08,0,30,40,13,0
ParlaMint-FI-en_2015-12-09-ps-78-meta.tsv,2015-12-09,1,47,26,7,0
ParlaMint-FI-en_2015-12-10-ps-79-meta.tsv,2015-12-10,0,33,35,13,0
ParlaMint-FI-en_2015-12-11-ps-80-meta.tsv,2015-12-11,0,2,5,0,0
ParlaMint-FI-en_2015-12-14-ps-81-meta.tsv,2015-12-14,1,40,45,19,0
ParlaMint-FI-en_2015-12-15-ps-82-meta.tsv,2015-12-15,3,57,55,18,0
ParlaMint-FI-en_2015-12-16-ps-83-meta.tsv,2015-12-16,4,50,49,20,0
ParlaMint-FI-en_2015-12-17-ps-84-meta.tsv,2015-12-17,2,41,41,13,0
ParlaMint-FI-en_2015-12-18-ps-85-meta.tsv,2015-12-18,0,10,12,1,0
ParlaMint-FI-en_2016-02-02-ps-1-meta.tsv,2016-02-02,1,2,1,0,0
ParlaMint-FI-en_2016-02-04-ps-2-meta.tsv,2016-02-04,0,26,24,6,0
ParlaMint-FI-en_2016-02-05-ps-3-meta.tsv,2016-02-05,0,8,5,1,0
ParlaMint-FI-en_2016-02-09-ps-4-meta.tsv,2016-02-09,2,39,32,5,0
ParlaMint-FI-en_2016-02-10-ps-5-meta.tsv,2016-02-10,0,17,18,7,0
ParlaMint-FI-en_2016-02-11-ps-6-meta.tsv,2016-02-11,1,27,26,10,0
ParlaMint-FI-en_2016-02-12-ps-7-meta.tsv,2016-02-12,1,12,8,2,0
ParlaMint-FI-en_2016-02-16-ps-8-meta.tsv,2016-02-16,1,14,16,7,0
ParlaMint-FI-en_2016-02-17-ps-9-meta.tsv,2016-02-17,1,21,20,8,0
ParlaMint-FI-en_2016-02-18-ps-10-meta.tsv,2016-02-18,1,22,29,9,0
ParlaMint-FI-en_2016-02-19-ps-11-meta.tsv,2016-02-19,1,5,6,2,0
ParlaMint-FI-en_2016-02-23-ps-12-meta.tsv,2016-02-23,0,10,14,5,0
ParlaMint-FI-en_2016-02-24-ps-13-meta.tsv,2016-02-24,2,9,11,2,0
ParlaMint-FI-en_2016-02-25-ps-14-meta.tsv,2016-02-25,1,22,15,6,0
ParlaMint-FI-en_2016-02-26-ps-15-meta.tsv,2016-02-26,1,4,8,2,0
ParlaMint-FI-en_2016-03-01-ps-16-meta.tsv,2016-03-01,2,26,25,10,0
ParlaMint-FI-en_2016-03-02-ps-17-meta.tsv,2016-03-02,2,13,15,4,0
ParlaMint-FI-en_2016-03-03-ps-18-meta.tsv,2016-03-03,1,24,16,8,0
ParlaMint-FI-en_2016-03-04-ps-19-meta.tsv,2016-03-04,0,3,5,1,0
ParlaMint-FI-en_2016-03-08-ps-20-meta.tsv,2016-03-08,1,23,13,11,0
ParlaMint-FI-en_2016-03-09-ps-21-meta.tsv,2016-03-09,1,18,12,6,0
ParlaMint-FI-en_2016-03-10-ps-22-meta.tsv,2016-03-10,1,20,16,6,0
ParlaMint-FI-en_2016-03-11-ps-23-meta.tsv,2016-03-11,0,4,7,2,0
ParlaMint-FI-en_2016-03-15-ps-24-meta.tsv,2016-03-15,0,20,17,3,0
ParlaMint-FI-en_2016-03-16-ps-25-meta.tsv,2016-03-16,2,21,22,7,0
ParlaMint-FI-en_2016-03-17-ps-26-meta.tsv,2016-03-17,0,11,18,6,0
ParlaMint-FI-en_2016-03-18-ps-27-meta.tsv,2016-03-18,0,12,7,1,0
ParlaMint-FI-en_2016-03-29-ps-28-meta.tsv,2016-03-29,1,12,10,2,0
ParlaMint-FI-en_2016-03-30-ps-29-meta.tsv,2016-03-30,1,11,11,4,0
ParlaMint-FI-en_2016-03-31-ps-30-meta.tsv,2016-03-31,0,9,23,4,0
ParlaMint-FI-en_2016-04-01-ps-31-meta.tsv,2016-04-01,1,8,5,3,0
ParlaMint-FI-en_2016-04-05-ps-32-meta.tsv,2016-04-05,1,24,23,9,0
ParlaMint-FI-en_2016-04-06-ps-33-meta.tsv,2016-04-06,1,29,33,18,0
ParlaMint-FI-en_2016-04-07-ps-34-meta.tsv,2016-04-07,1,23,16,7,0
ParlaMint-FI-en_2016-04-08-ps-35-meta.tsv,2016-04-08,0,5,6,3,0
ParlaMint-FI-en_2016-04-12-ps-36-meta.tsv,2016-04-12,1,21,23,9,0
ParlaMint-FI-en_2016-04-13-ps-37-meta.tsv,2016-04-13,0,15,7,4,0
ParlaMint-FI-en_2016-04-14-ps-38-meta.tsv,2016-04-14,0,21,17,8,0
ParlaMint-FI-en_2016-04-19-ps-39-meta.tsv,2016-04-19,1,29,21,10,0
ParlaMint-FI-en_2016-04-20-ps-40-meta.tsv,2016-04-20,1,18,15,9,0
ParlaMint-FI-en_2016-04-21-ps-41-meta.tsv,2016-04-21,0,19,21,5,0
ParlaMint-FI-en_2016-04-22-ps-42-meta.tsv,2016-04-22,0,5,4,1,0
ParlaMint-FI-en_2016-04-26-ps-43-meta.tsv,2016-04-26,1,19,21,5,0
ParlaMint-FI-en_2016-04-27-ps-44-meta.tsv,2016-04-27,1,23,19,12,0
ParlaMint-FI-en_2016-04-28-ps-45-meta.tsv,2016-04-28,1,27,23,11,0
ParlaMint-FI-en_2016-04-29-ps-46-meta.tsv,2016-04-29,0,6,5,1,0
ParlaMint-FI-en_2016-05-03-ps-47-meta.tsv,2016-05-03,0,26,31,13,0
ParlaMint-FI-en_2016-05-04-ps-48-meta.tsv,2016-05-04,1,10,10,6,0
ParlaMint-FI-en_2016-05-10-ps-49-meta.tsv,2016-05-10,1,12,15,6,0
ParlaMint-FI-en_2016-05-11-ps-50-meta.tsv,2016-05-11,0,9,7,3,0
ParlaMint-FI-en_2016-05-12-ps-51-meta.tsv,2016-05-12,1,17,14,7,0
ParlaMint-FI-en_2016-05-13-ps-52-meta.tsv,2016-05-13,0,9,7,0,0
ParlaMint-FI-en_2016-05-17-ps-53-meta.tsv,2016-05-17,0,25,16,2,0
ParlaMint-FI-en_2016-05-19-ps-55-meta.tsv,2016-05-19,1,25,18,7,0
ParlaMint-FI-en_2016-05-20-ps-56-meta.tsv,2016-05-20,0,3,10,1,0
ParlaMint-FI-en_2016-05-24-ps-57-meta.tsv,2016-05-24,0,29,29,8,0
ParlaMint-FI-en_2016-05-25-ps-58-meta.tsv,2016-05-25,2,6,6,3,0
ParlaMint-FI-en_2016-05-26-ps-59-meta.tsv,2016-05-26,0,19,20,11,0
ParlaMint-FI-en_2016-05-27-ps-60-meta.tsv,2016-05-27,0,5,4,1,0
ParlaMint-FI-en_2016-05-31-ps-61-meta.tsv,2016-05-31,2,26,22,5,0
ParlaMint-FI-en_2016-06-01-ps-62-meta.tsv,2016-06-01,1,4,4,0,0
ParlaMint-FI-en_2016-06-02-ps-63-meta.tsv,2016-06-02,0,16,16,3,0
ParlaMint-FI-en_2016-06-03-ps-64-meta.tsv,2016-06-03,0,3,3,1,0
ParlaMint-FI-en_2016-06-07-ps-65-meta.tsv,2016-06-07,1,15,17,4,0
ParlaMint-FI-en_2016-06-08-ps-66-meta.tsv,2016-06-08,0,9,7,4,0
ParlaMint-FI-en_2016-06-09-ps-67-meta.tsv,2016-06-09,0,10,21,6,0
ParlaMint-FI-en_2016-06-14-ps-68-meta.tsv,2016-06-14,1,35,25,8,0
ParlaMint-FI-en_2016-06-15-ps-69-meta.tsv,2016-06-15,0,17,26,7,0
ParlaMint-FI-en_2016-06-16-ps-70-meta.tsv,2016-06-16,0,21,32,10,0
ParlaMint-FI-en_2016-06-16-ps-71-meta.tsv,2016-06-16,0,2,0,0,0
ParlaMint-FI-en_2016-06-17-ps-72-meta.tsv,2016-06-17,0,11,4,1,0
ParlaMint-FI-en_2016-06-21-ps-73-meta.tsv,2016-06-21,2,36,28,15,0
ParlaMint-FI-en_2016-06-22-ps-74-meta.tsv,2016-06-22,0,31,25,9,0
ParlaMint-FI-en_2016-06-23-ps-76-meta.tsv,2016-06-23,0,0,2,0,0
ParlaMint-FI-en_2016-07-01-ps-77-meta.tsv,2016-07-01,2,25,19,4,0
ParlaMint-FI-en_2016-09-06-ps-78-meta.tsv,2016-09-06,0,21,17,13,0
ParlaMint-FI-en_2016-09-07-ps-79-meta.tsv,2016-09-07,1,20,15,5,0
ParlaMint-FI-en_2016-09-08-ps-80-meta.tsv,2016-09-08,0,28,26,10,0
ParlaMint-FI-en_2016-09-09-ps-81-meta.tsv,2016-09-09,0,1,3,3,0
ParlaMint-FI-en_2016-09-13-ps-82-meta.tsv,2016-09-13,0,13,13,3,0
ParlaMint-FI-en_2016-09-14-ps-83-meta.tsv,2016-09-14,1,21,20,3,0
ParlaMint-FI-en_2016-09-15-ps-84-meta.tsv,2016-09-15,0,21,13,6,0
ParlaMint-FI-en_2016-09-16-ps-85-meta.tsv,2016-09-16,0,6,4,1,0
ParlaMint-FI-en_2016-09-20-ps-86-meta.tsv,2016-09-20,2,47,43,16,0
ParlaMint-FI-en_2016-09-21-ps-87-meta.tsv,2016-09-21,3,53,52,18,0
ParlaMint-FI-en_2016-09-22-ps-88-meta.tsv,2016-09-22,1,34,36,14,0
ParlaMint-FI-en_2016-09-23-ps-89-meta.tsv,2016-09-23,1,10,12,4,0
ParlaMint-FI-en_2016-09-27-ps-90-meta.tsv,2016-09-27,0,26,20,9,0
ParlaMint-FI-en_2016-09-28-ps-91-meta.tsv,2016-09-28,1,15,11,3,0
ParlaMint-FI-en_2016-09-29-ps-92-meta.tsv,2016-09-29,0,21,19,8,0
ParlaMint-FI-en_2016-09-30-ps-93-meta.tsv,2016-09-30,1,8,5,2,0
ParlaMint-FI-en_2016-10-04-ps-94-meta.tsv,2016-10-04,0,32,27,8,0
ParlaMint-FI-en_2016-10-05-ps-95-meta.tsv,2016-10-05,1,25,22,6,0
ParlaMint-FI-en_2016-10-06-ps-96-meta.tsv,2016-10-06,1,21,17,7,0
ParlaMint-FI-en_2016-10-07-ps-97-meta.tsv,2016-10-07,0,3,7,3,0
ParlaMint-FI-en_2016-10-11-ps-98-meta.tsv,2016-10-11,0,19,19,9,0
ParlaMint-FI-en_2016-10-12-ps-99-meta.tsv,2016-10-12,2,24,23,10,0
ParlaMint-FI-en_2016-10-13-ps-100-meta.tsv,2016-10-13,0,24,15,4,0
ParlaMint-FI-en_2016-10-14-ps-101-meta.tsv,2016-10-14,0,4,4,1,0
ParlaMint-FI-en_2016-10-18-ps-102-meta.tsv,2016-10-18,1,15,18,8,0
ParlaMint-FI-en_2016-10-19-ps-103-meta.tsv,2016-10-19,1,17,11,4,0
ParlaMint-FI-en_2016-10-20-ps-104-meta.tsv,2016-10-20,1,19,22,6,0
ParlaMint-FI-en_2016-10-21-ps-105-meta.tsv,2016-10-21,1,11,5,6,0
ParlaMint-FI-en_2016-10-25-ps-106-meta.tsv,2016-10-25,1,19,22,6,0
ParlaMint-FI-en_2016-10-26-ps-107-meta.tsv,2016-10-26,0,25,18,8,0
ParlaMint-FI-en_2016-10-27-ps-108-meta.tsv,2016-10-27,1,21,21,5,0
ParlaMint-FI-en_2016-10-28-ps-109-meta.tsv,2016-10-28,0,7,2,1,0
ParlaMint-FI-en_2016-11-08-ps-110-meta.tsv,2016-11-08,0,22,18,10,0
ParlaMint-FI-en_2016-11-09-ps-111-meta.tsv,2016-11-09,0,37,26,9,0
ParlaMint-FI-en_2016-11-10-ps-112-meta.tsv,2016-11-10,0,31,23,5,0
ParlaMint-FI-en_2016-11-11-ps-113-meta.tsv,2016-11-11,0,6,6,0,0
ParlaMint-FI-en_2016-11-15-ps-114-meta.tsv,2016-11-15,1,20,18,4,0
ParlaMint-FI-en_2016-11-16-ps-115-meta.tsv,2016-11-16,0,20,15,3,0
ParlaMint-FI-en_2016-11-17-ps-116-meta.tsv,2016-11-17,1,22,23,6,0
ParlaMint-FI-en_2016-11-18-ps-117-meta.tsv,2016-11-18,0,1,2,2,0
ParlaMint-FI-en_2016-11-22-ps-118-meta.tsv,2016-11-22,0,34,22,7,0
ParlaMint-FI-en_2016-11-23-ps-119-meta.tsv,2016-11-23,1,15,11,2,0
ParlaMint-FI-en_2016-11-24-ps-120-meta.tsv,2016-11-24,0,28,31,6,0
ParlaMint-FI-en_2016-11-25-ps-121-meta.tsv,2016-11-25,0,4,3,0,0
ParlaMint-FI-en_2016-11-29-ps-122-meta.tsv,2016-11-29,0,22,16,4,0
ParlaMint-FI-en_2016-11-30-ps-123-meta.tsv,2016-11-30,0,29,18,6,0
ParlaMint-FI-en_2016-12-01-ps-124-meta.tsv,2016-12-01,1,25,23,5,0
ParlaMint-FI-en_2016-12-02-ps-125-meta.tsv,2016-12-02,1,4,4,2,0
ParlaMint-FI-en_2016-12-07-ps-126-meta.tsv,2016-12-07,1,33,18,7,0
ParlaMint-FI-en_2016-12-08-ps-127-meta.tsv,2016-12-08,0,24,23,14,0
ParlaMint-FI-en_2016-12-09-ps-128-meta.tsv,2016-12-09,1,16,8,6,0
ParlaMint-FI-en_2016-12-12-ps-129-meta.tsv,2016-12-12,0,26,24,6,0
ParlaMint-FI-en_2016-12-12-ps-130-meta.tsv,2016-12-12,0,5,5,1,0
ParlaMint-FI-en_2016-12-12-ps-131-meta.tsv,2016-12-12,0,12,9,8,0
ParlaMint-FI-en_2016-12-13-ps-132-meta.tsv,2016-12-13,0,14,18,8,0
ParlaMint-FI-en_2016-12-13-ps-133-meta.tsv,2016-12-13,0,5,5,1,0
ParlaMint-FI-en_2016-12-14-ps-134-meta.tsv,2016-12-14,2,36,34,13,0
ParlaMint-FI-en_2016-12-15-ps-135-meta.tsv,2016-12-15,2,42,38,16,0
ParlaMint-FI-en_2016-12-16-ps-136-meta.tsv,2016-12-16,2,26,27,12,0
ParlaMint-FI-en_2016-12-19-ps-137-meta.tsv,2016-12-19,3,49,41,17,0
ParlaMint-FI-en_2016-12-20-ps-138-meta.tsv,2016-12-20,1,42,36,14,0
ParlaMint-FI-en_2016-12-21-ps-139-meta.tsv,2016-12-21,2,35,25,10,0
ParlaMint-FI-en_2017-02-01-ps-1-meta.tsv,2017-02-01,1,1,2,0,0
ParlaMint-FI-en_2017-02-07-ps-2-meta.tsv,2017-02-07,0,19,22,4,0
ParlaMint-FI-en_2017-02-08-ps-3-meta.tsv,2017-02-08,2,34,38,8,0
ParlaMint-FI-en_2017-02-09-ps-4-meta.tsv,2017-02-09,0,27,24,7,0
ParlaMint-FI-en_2017-02-10-ps-5-meta.tsv,2017-02-10,0,5,7,3,0
ParlaMint-FI-en_2017-02-14-ps-6-meta.tsv,2017-02-14,1,12,5,1,0
ParlaMint-FI-en_2017-02-15-ps-7-meta.tsv,2017-02-15,0,19,20,9,0
ParlaMint-FI-en_2017-02-16-ps-8-meta.tsv,2017-02-16,0,28,30,11,0
ParlaMint-FI-en_2017-02-17-ps-9-meta.tsv,2017-02-17,0,6,1,1,0
ParlaMint-FI-en_2017-02-21-ps-10-meta.tsv,2017-02-21,0,25,22,6,0
ParlaMint-FI-en_2017-02-22-ps-11-meta.tsv,2017-02-22,2,23,16,2,0
ParlaMint-FI-en_2017-02-23-ps-12-meta.tsv,2017-02-23,2,28,26,9,0
ParlaMint-FI-en_2017-02-24-ps-13-meta.tsv,2017-02-24,0,7,5,0,0
ParlaMint-FI-en_2017-02-28-ps-14-meta.tsv,2017-02-28,0,10,10,2,0
ParlaMint-FI-en_2017-03-01-ps-15-meta.tsv,2017-03-01,1,15,16,7,0
ParlaMint-FI-en_2017-03-02-ps-16-meta.tsv,2017-03-02,1,33,31,12,0
ParlaMint-FI-en_2017-03-03-ps-17-meta.tsv,2017-03-03,0,5,2,0,0
ParlaMint-FI-en_2017-03-07-ps-18-meta.tsv,2017-03-07,2,40,35,13,0
ParlaMint-FI-en_2017-03-08-ps-19-meta.tsv,2017-03-08,1,30,20,10,0
ParlaMint-FI-en_2017-03-09-ps-20-meta.tsv,2017-03-09,1,26,27,9,0
ParlaMint-FI-en_2017-03-10-ps-21-meta.tsv,2017-03-10,0,11,6,2,0
ParlaMint-FI-en_2017-03-14-ps-22-meta.tsv,2017-03-14,1,18,13,3,0
ParlaMint-FI-en_2017-03-15-ps-23-meta.tsv,2017-03-15,1,23,31,9,0
ParlaMint-FI-en_2017-03-16-ps-24-meta.tsv,2017-03-16,0,26,24,7,0
ParlaMint-FI-en_2017-03-17-ps-25-meta.tsv,2017-03-17,1,5,3,1,0
ParlaMint-FI-en_2017-03-21-ps-26-meta.tsv,2017-03-21,1,24,17,1,0
ParlaMint-FI-en_2017-03-22-ps-27-meta.tsv,2017-03-22,0,14,10,4,0
ParlaMint-FI-en_2017-03-23-ps-28-meta.tsv,2017-03-23,0,20,23,4,0
ParlaMint-FI-en_2017-03-24-ps-29-meta.tsv,2017-03-24,0,3,2,1,0
ParlaMint-FI-en_2017-03-28-ps-30-meta.tsv,2017-03-28,1,20,11,2,0
ParlaMint-FI-en_2017-03-29-ps-31-meta.tsv,2017-03-29,0,9,5,0,0
ParlaMint-FI-en_2017-03-30-ps-32-meta.tsv,2017-03-30,0,22,21,6,0
ParlaMint-FI-en_2017-03-31-ps-33-meta.tsv,2017-03-31,0,0,1,0,0
ParlaMint-FI-en_2017-04-04-ps-34-meta.tsv,2017-04-04,2,42,36,11,0
ParlaMint-FI-en_2017-04-05-ps-35-meta.tsv,2017-04-05,1,12,11,0,0
ParlaMint-FI-en_2017-04-06-ps-36-meta.tsv,2017-04-06,2,16,34,7,0
ParlaMint-FI-en_2017-04-07-ps-37-meta.tsv,2017-04-07,0,2,3,0,0
ParlaMint-FI-en_2017-04-18-ps-38-meta.tsv,2017-04-18,0,13,14,2,0
ParlaMint-FI-en_2017-04-19-ps-39-meta.tsv,2017-04-19,2,10,11,2,0
ParlaMint-FI-en_2017-04-20-ps-40-meta.tsv,2017-04-20,0,22,27,3,0
ParlaMint-FI-en_2017-04-21-ps-41-meta.tsv,2017-04-21,1,8,5,0,0
ParlaMint-FI-en_2017-04-25-ps-42-meta.tsv,2017-04-25,2,11,14,1,0
ParlaMint-FI-en_2017-04-26-ps-43-meta.tsv,2017-04-26,0,21,18,4,0
ParlaMint-FI-en_2017-04-27-ps-44-meta.tsv,2017-04-27,1,19,13,8,0
ParlaMint-FI-en_2017-04-28-ps-45-meta.tsv,2017-04-28,2,3,6,0,0
ParlaMint-FI-en_2017-05-02-ps-46-meta.tsv,2017-05-02,1,17,14,6,0
ParlaMint-FI-en_2017-05-03-ps-47-meta.tsv,2017-05-03,0,33,31,11,0
ParlaMint-FI-en_2017-05-04-ps-48-meta.tsv,2017-05-04,0,27,14,3,0
ParlaMint-FI-en_2017-05-05-ps-49-meta.tsv,2017-05-05,0,7,4,0,0
ParlaMint-FI-en_2017-05-09-ps-50-meta.tsv,2017-05-09,1,10,12,6,0
ParlaMint-FI-en_2017-05-10-ps-51-meta.tsv,2017-05-10,3,39,32,11,0
ParlaMint-FI-en_2017-05-11-ps-52-meta.tsv,2017-05-11,1,23,22,6,0
ParlaMint-FI-en_2017-05-12-ps-53-meta.tsv,2017-05-12,0,2,8,0,0
ParlaMint-FI-en_2017-05-16-ps-54-meta.tsv,2017-05-16,1,20,15,5,0
ParlaMint-FI-en_2017-05-17-ps-55-meta.tsv,2017-05-17,2,12,6,2,0
ParlaMint-FI-en_2017-05-18-ps-56-meta.tsv,2017-05-18,2,24,14,6,0
ParlaMint-FI-en_2017-05-19-ps-57-meta.tsv,2017-05-19,0,5,2,2,0
ParlaMint-FI-en_2017-05-23-ps-58-meta.tsv,2017-05-23,0,18,10,3,0
ParlaMint-FI-en_2017-05-24-ps-59-meta.tsv,2017-05-24,0,22,22,6,0
ParlaMint-FI-en_2017-05-30-ps-60-meta.tsv,2017-05-30,1,17,20,6,0
ParlaMint-FI-en_2017-05-31-ps-61-meta.tsv,2017-05-31,1,21,21,7,0
ParlaMint-FI-en_2017-06-01-ps-62-meta.tsv,2017-06-01,2,22,17,7,0
ParlaMint-FI-en_2017-06-02-ps-63-meta.tsv,2017-06-02,0,8,4,1,0
ParlaMint-FI-en_2017-06-06-ps-64-meta.tsv,2017-06-06,1,14,8,1,0
ParlaMint-FI-en_2017-06-07-ps-65-meta.tsv,2017-06-07,0,10,16,2,0
ParlaMint-FI-en_2017-06-08-ps-66-meta.tsv,2017-06-08,0,25,16,9,0
ParlaMint-FI-en_2017-06-09-ps-67-meta.tsv,2017-06-09,0,6,4,2,0
ParlaMint-FI-en_2017-06-13-ps-68-meta.tsv,2017-06-13,2,8,5,2,0
