Session,Date,Male,Female
ParlaMint-FI-en_2015-09-30-ps-42-meta.tsv,2015-09-30,60,45
ParlaMint-FI-en_2015-10-01-ps-43-meta.tsv,2015-10-01,73,54
ParlaMint-FI-en_2015-10-02-ps-44-meta.tsv,2015-10-02,18,13
ParlaMint-FI-en_2015-10-06-ps-45-meta.tsv,2015-10-06,49,39
ParlaMint-FI-en_2015-10-07-ps-46-meta.tsv,2015-10-07,35,28
ParlaMint-FI-en_2015-10-08-ps-47-meta.tsv,2015-10-08,24,41
ParlaMint-FI-en_2015-10-09-ps-48-meta.tsv,2015-10-09,8,9
ParlaMint-FI-en_2015-10-13-ps-49-meta.tsv,2015-10-13,29,17
ParlaMint-FI-en_2015-10-14-ps-50-meta.tsv,2015-10-14,39,29
ParlaMint-FI-en_2015-10-15-ps-51-meta.tsv,2015-10-15,32,16
ParlaMint-FI-en_2015-10-16-ps-52-meta.tsv,2015-10-16,1,1
ParlaMint-FI-en_2015-10-20-ps-53-meta.tsv,2015-10-20,30,25
ParlaMint-FI-en_2015-10-21-ps-54-meta.tsv,2015-10-21,28,33
ParlaMint-FI-en_2015-10-22-ps-55-meta.tsv,2015-10-22,33,28
ParlaMint-FI-en_2015-10-23-ps-56-meta.tsv,2015-10-23,0,7
ParlaMint-FI-en_2015-11-03-ps-57-meta.tsv,2015-11-03,38,29
ParlaMint-FI-en_2015-11-04-ps-58-meta.tsv,2015-11-04,20,18
ParlaMint-FI-en_2015-11-05-ps-59-meta.tsv,2015-11-05,21,17
ParlaMint-FI-en_2015-11-06-ps-60-meta.tsv,2015-11-06,8,3
ParlaMint-FI-en_2015-11-10-ps-61-meta.tsv,2015-11-10,27,45
ParlaMint-FI-en_2015-11-11-ps-62-meta.tsv,2015-11-11,25,18
ParlaMint-FI-en_2015-11-12-ps-63-meta.tsv,2015-11-12,32,20
ParlaMint-FI-en_2015-11-13-ps-64-meta.tsv,2015-11-13,15,7
ParlaMint-FI-en_2015-11-17-ps-65-meta.tsv,2015-11-17,43,31
ParlaMint-FI-en_2015-11-18-ps-66-meta.tsv,2015-11-18,36,41
ParlaMint-FI-en_2015-11-19-ps-67-meta.tsv,2015-11-19,35,15
ParlaMint-FI-en_2015-11-20-ps-68-meta.tsv,2015-11-20,8,4
ParlaMint-FI-en_2015-11-24-ps-69-meta.tsv,2015-11-24,38,23
ParlaMint-FI-en_2015-11-25-ps-70-meta.tsv,2015-11-25,41,24
ParlaMint-FI-en_2015-11-26-ps-71-meta.tsv,2015-11-26,39,34
ParlaMint-FI-en_2015-11-27-ps-72-meta.tsv,2015-11-27,7,4
ParlaMint-FI-en_2015-12-01-ps-73-meta.tsv,2015-12-01,15,20
ParlaMint-FI-en_2015-12-02-ps-74-meta.tsv,2015-12-02,29,22
ParlaMint-FI-en_2015-12-03-ps-75-meta.tsv,2015-12-03,25,22
ParlaMint-FI-en_2015-12-04-ps-76-meta.tsv,2015-12-04,4,2
ParlaMint-FI-en_2015-12-08-ps-77-meta.tsv,2015-12-08,36,47
ParlaMint-FI-en_2015-12-09-ps-78-meta.tsv,2015-12-09,48,33
ParlaMint-FI-en_2015-12-10-ps-79-meta.tsv,2015-12-10,45,36
ParlaMint-FI-en_2015-12-11-ps-80-meta.tsv,2015-12-11,2,5
ParlaMint-FI-en_2015-12-14-ps-81-meta.tsv,2015-12-14,60,45
ParlaMint-FI-en_2015-12-15-ps-82-meta.tsv,2015-12-15,80,53
ParlaMint-FI-en_2015-12-16-ps-83-meta.tsv,2015-12-16,66,57
ParlaMint-FI-en_2015-12-17-ps-84-meta.tsv,2015-12-17,60,37
ParlaMint-FI-en_2015-12-18-ps-85-meta.tsv,2015-12-18,12,11
ParlaMint-FI-en_2016-02-02-ps-1-meta.tsv,2016-02-02,2,2
ParlaMint-FI-en_2016-02-04-ps-2-meta.tsv,2016-02-04,33,23
ParlaMint-FI-en_2016-02-05-ps-3-meta.tsv,2016-02-05,10,4
ParlaMint-FI-en_2016-02-09-ps-4-meta.tsv,2016-02-09,48,30
ParlaMint-FI-en_2016-02-10-ps-5-meta.tsv,2016-02-10,24,18
ParlaMint-FI-en_2016-02-11-ps-6-meta.tsv,2016-02-11,46,18
ParlaMint-FI-en_2016-02-12-ps-7-meta.tsv,2016-02-12,13,10
ParlaMint-FI-en_2016-02-16-ps-8-meta.tsv,2016-02-16,22,16
ParlaMint-FI-en_2016-02-17-ps-9-meta.tsv,2016-02-17,27,23
ParlaMint-FI-en_2016-02-18-ps-10-meta.tsv,2016-02-18,32,29
ParlaMint-FI-en_2016-02-19-ps-11-meta.tsv,2016-02-19,11,3
ParlaMint-FI-en_2016-02-23-ps-12-meta.tsv,2016-02-23,15,14
ParlaMint-FI-en_2016-02-24-ps-13-meta.tsv,2016-02-24,11,13
ParlaMint-FI-en_2016-02-25-ps-14-meta.tsv,2016-02-25,33,11
ParlaMint-FI-en_2016-02-26-ps-15-meta.tsv,2016-02-26,11,4
ParlaMint-FI-en_2016-03-01-ps-16-meta.tsv,2016-03-01,37,26
ParlaMint-FI-en_2016-03-02-ps-17-meta.tsv,2016-03-02,18,16
ParlaMint-FI-en_2016-03-03-ps-18-meta.tsv,2016-03-03,31,18
ParlaMint-FI-en_2016-03-04-ps-19-meta.tsv,2016-03-04,4,5
ParlaMint-FI-en_2016-03-08-ps-20-meta.tsv,2016-03-08,28,20
ParlaMint-FI-en_2016-03-09-ps-21-meta.tsv,2016-03-09,25,12
ParlaMint-FI-en_2016-03-10-ps-22-meta.tsv,2016-03-10,25,18
ParlaMint-FI-en_2016-03-11-ps-23-meta.tsv,2016-03-11,7,6
ParlaMint-FI-en_2016-03-15-ps-24-meta.tsv,2016-03-15,22,18
ParlaMint-FI-en_2016-03-16-ps-25-meta.tsv,2016-03-16,26,26
ParlaMint-FI-en_2016-03-17-ps-26-meta.tsv,2016-03-17,16,19
ParlaMint-FI-en_2016-03-18-ps-27-meta.tsv,2016-03-18,12,8
ParlaMint-FI-en_2016-03-29-ps-28-meta.tsv,2016-03-29,14,11
ParlaMint-FI-en_2016-03-30-ps-29-meta.tsv,2016-03-30,19,8
ParlaMint-FI-en_2016-03-31-ps-30-meta.tsv,2016-03-31,23,13
ParlaMint-FI-en_2016-04-01-ps-31-meta.tsv,2016-04-01,10,7
ParlaMint-FI-en_2016-04-05-ps-32-meta.tsv,2016-04-05,37,20
ParlaMint-FI-en_2016-04-06-ps-33-meta.tsv,2016-04-06,41,40
ParlaMint-FI-en_2016-04-07-ps-34-meta.tsv,2016-04-07,33,14
ParlaMint-FI-en_2016-04-08-ps-35-meta.tsv,2016-04-08,5,9
ParlaMint-FI-en_2016-04-12-ps-36-meta.tsv,2016-04-12,36,18
ParlaMint-FI-en_2016-04-13-ps-37-meta.tsv,2016-04-13,19,7
ParlaMint-FI-en_2016-04-14-ps-38-meta.tsv,2016-04-14,26,20
ParlaMint-FI-en_2016-04-19-ps-39-meta.tsv,2016-04-19,33,28
ParlaMint-FI-en_2016-04-20-ps-40-meta.tsv,2016-04-20,17,26
ParlaMint-FI-en_2016-04-21-ps-41-meta.tsv,2016-04-21,19,26
ParlaMint-FI-en_2016-04-22-ps-42-meta.tsv,2016-04-22,7,3
ParlaMint-FI-en_2016-04-26-ps-43-meta.tsv,2016-04-26,28,18
ParlaMint-FI-en_2016-04-27-ps-44-meta.tsv,2016-04-27,28,27
ParlaMint-FI-en_2016-04-28-ps-45-meta.tsv,2016-04-28,42,20
ParlaMint-FI-en_2016-04-29-ps-46-meta.tsv,2016-04-29,6,6
ParlaMint-FI-en_2016-05-03-ps-47-meta.tsv,2016-05-03,36,34
ParlaMint-FI-en_2016-05-04-ps-48-meta.tsv,2016-05-04,17,10
ParlaMint-FI-en_2016-05-10-ps-49-meta.tsv,2016-05-10,20,14
ParlaMint-FI-en_2016-05-11-ps-50-meta.tsv,2016-05-11,11,8
ParlaMint-FI-en_2016-05-12-ps-51-meta.tsv,2016-05-12,23,16
ParlaMint-FI-en_2016-05-13-ps-52-meta.tsv,2016-05-13,11,5
ParlaMint-FI-en_2016-05-17-ps-53-meta.tsv,2016-05-17,33,10
ParlaMint-FI-en_2016-05-19-ps-55-meta.tsv,2016-05-19,31,20
ParlaMint-FI-en_2016-05-20-ps-56-meta.tsv,2016-05-20,6,8
ParlaMint-FI-en_2016-05-24-ps-57-meta.tsv,2016-05-24,34,32
ParlaMint-FI-en_2016-05-25-ps-58-meta.tsv,2016-05-25,12,5
ParlaMint-FI-en_2016-05-26-ps-59-meta.tsv,2016-05-26,27,23
ParlaMint-FI-en_2016-05-27-ps-60-meta.tsv,2016-05-27,7,3
ParlaMint-FI-en_2016-05-31-ps-61-meta.tsv,2016-05-31,37,18
ParlaMint-FI-en_2016-06-01-ps-62-meta.tsv,2016-06-01,0,9
ParlaMint-FI-en_2016-06-02-ps-63-meta.tsv,2016-06-02,17,18
ParlaMint-FI-en_2016-06-03-ps-64-meta.tsv,2016-06-03,4,3
ParlaMint-FI-en_2016-06-07-ps-65-meta.tsv,2016-06-07,23,14
ParlaMint-FI-en_2016-06-08-ps-66-meta.tsv,2016-06-08,9,11
ParlaMint-FI-en_2016-06-09-ps-67-meta.tsv,2016-06-09,21,16
ParlaMint-FI-en_2016-06-14-ps-68-meta.tsv,2016-06-14,41,28
ParlaMint-FI-en_2016-06-15-ps-69-meta.tsv,2016-06-15,17,33
ParlaMint-FI-en_2016-06-16-ps-70-meta.tsv,2016-06-16,28,35
ParlaMint-FI-en_2016-06-16-ps-71-meta.tsv,2016-06-16,1,1
ParlaMint-FI-en_2016-06-17-ps-72-meta.tsv,2016-06-17,8,8
ParlaMint-FI-en_2016-06-21-ps-73-meta.tsv,2016-06-21,52,29
ParlaMint-FI-en_2016-06-22-ps-74-meta.tsv,2016-06-22,40,25
ParlaMint-FI-en_2016-06-23-ps-76-meta.tsv,2016-06-23,1,1
ParlaMint-FI-en_2016-07-01-ps-77-meta.tsv,2016-07-01,34,16
ParlaMint-FI-en_2016-09-06-ps-78-meta.tsv,2016-09-06,27,24
ParlaMint-FI-en_2016-09-07-ps-79-meta.tsv,2016-09-07,20,21
ParlaMint-FI-en_2016-09-08-ps-80-meta.tsv,2016-09-08,35,29
ParlaMint-FI-en_2016-09-09-ps-81-meta.tsv,2016-09-09,4,3
ParlaMint-FI-en_2016-09-13-ps-82-meta.tsv,2016-09-13,20,9
ParlaMint-FI-en_2016-09-14-ps-83-meta.tsv,2016-09-14,26,19
ParlaMint-FI-en_2016-09-15-ps-84-meta.tsv,2016-09-15,26,14
ParlaMint-FI-en_2016-09-16-ps-85-meta.tsv,2016-09-16,9,2
ParlaMint-FI-en_2016-09-20-ps-86-meta.tsv,2016-09-20,61,47
ParlaMint-FI-en_2016-09-21-ps-87-meta.tsv,2016-09-21,74,52
ParlaMint-FI-en_2016-09-22-ps-88-meta.tsv,2016-09-22,50,35
ParlaMint-FI-en_2016-09-23-ps-89-meta.tsv,2016-09-23,13,14
ParlaMint-FI-en_2016-09-27-ps-90-meta.tsv,2016-09-27,34,21
ParlaMint-FI-en_2016-09-28-ps-91-meta.tsv,2016-09-28,13,17
ParlaMint-FI-en_2016-09-29-ps-92-meta.tsv,2016-09-29,22,26
ParlaMint-FI-en_2016-09-30-ps-93-meta.tsv,2016-09-30,13,3
ParlaMint-FI-en_2016-10-04-ps-94-meta.tsv,2016-10-04,38,29
ParlaMint-FI-en_2016-10-05-ps-95-meta.tsv,2016-10-05,32,22
ParlaMint-FI-en_2016-10-06-ps-96-meta.tsv,2016-10-06,28,18
ParlaMint-FI-en_2016-10-07-ps-97-meta.tsv,2016-10-07,9,4
ParlaMint-FI-en_2016-10-11-ps-98-meta.tsv,2016-10-11,22,25
ParlaMint-FI-en_2016-10-12-ps-99-meta.tsv,2016-10-12,41,18
ParlaMint-FI-en_2016-10-13-ps-100-meta.tsv,2016-10-13,21,22
ParlaMint-FI-en_2016-10-14-ps-101-meta.tsv,2016-10-14,1,8
ParlaMint-FI-en_2016-10-18-ps-102-meta.tsv,2016-10-18,22,20
ParlaMint-FI-en_2016-10-19-ps-103-meta.tsv,2016-10-19,21,12
ParlaMint-FI-en_2016-10-20-ps-104-meta.tsv,2016-10-20,31,17
ParlaMint-FI-en_2016-10-21-ps-105-meta.tsv,2016-10-21,14,9
ParlaMint-FI-en_2016-10-25-ps-106-meta.tsv,2016-10-25,25,23
ParlaMint-FI-en_2016-10-26-ps-107-meta.tsv,2016-10-26,27,24
ParlaMint-FI-en_2016-10-27-ps-108-meta.tsv,2016-10-27,24,24
ParlaMint-FI-en_2016-10-28-ps-109-meta.tsv,2016-10-28,8,2
ParlaMint-FI-en_2016-11-08-ps-110-meta.tsv,2016-11-08,25,25
ParlaMint-FI-en_2016-11-09-ps-111-meta.tsv,2016-11-09,42,30
ParlaMint-FI-en_2016-11-10-ps-112-meta.tsv,2016-11-10,34,25
ParlaMint-FI-en_2016-11-11-ps-113-meta.tsv,2016-11-11,6,6
ParlaMint-FI-en_2016-11-15-ps-114-meta.tsv,2016-11-15,22,21
ParlaMint-FI-en_2016-11-16-ps-115-meta.tsv,2016-11-16,26,12
ParlaMint-FI-en_2016-11-17-ps-116-meta.tsv,2016-11-17,24,28
ParlaMint-FI-en_2016-11-18-ps-117-meta.tsv,2016-11-18,2,3
ParlaMint-FI-en_2016-11-22-ps-118-meta.tsv,2016-11-22,38,25
ParlaMint-FI-en_2016-11-23-ps-119-meta.tsv,2016-11-23,16,13
ParlaMint-FI-en_2016-11-24-ps-120-meta.tsv,2016-11-24,30,35
ParlaMint-FI-en_2016-11-25-ps-121-meta.tsv,2016-11-25,3,4
ParlaMint-FI-en_2016-11-29-ps-122-meta.tsv,2016-11-29,20,22
ParlaMint-FI-en_2016-11-30-ps-123-meta.tsv,2016-11-30,34,19
ParlaMint-FI-en_2016-12-01-ps-124-meta.tsv,2016-12-01,37,17
ParlaMint-FI-en_2016-12-02-ps-125-meta.tsv,2016-12-02,9,2
ParlaMint-FI-en_2016-12-07-ps-126-meta.tsv,2016-12-07,36,23
ParlaMint-FI-en_2016-12-08-ps-127-meta.tsv,2016-12-08,40,21
ParlaMint-FI-en_2016-12-09-ps-128-meta.tsv,2016-12-09,14,17
ParlaMint-FI-en_2016-12-12-ps-129-meta.tsv,2016-12-12,28,28
ParlaMint-FI-en_2016-12-12-ps-130-meta.tsv,2016-12-12,3,8
ParlaMint-FI-en_2016-12-12-ps-131-meta.tsv,2016-12-12,13,16
ParlaMint-FI-en_2016-12-13-ps-132-meta.tsv,2016-12-13,17,23
ParlaMint-FI-en_2016-12-13-ps-133-meta.tsv,2016-12-13,9,2
ParlaMint-FI-en_2016-12-14-ps-134-meta.tsv,2016-12-14,49,36
ParlaMint-FI-en_2016-12-15-ps-135-meta.tsv,2016-12-15,63,35
ParlaMint-FI-en_2016-12-16-ps-136-meta.tsv,2016-12-16,39,28
ParlaMint-FI-en_2016-12-19-ps-137-meta.tsv,2016-12-19,65,45
ParlaMint-FI-en_2016-12-20-ps-138-meta.tsv,2016-12-20,50,43
ParlaMint-FI-en_2016-12-21-ps-139-meta.tsv,2016-12-21,42,30
ParlaMint-FI-en_2017-02-01-ps-1-meta.tsv,2017-02-01,3,1
ParlaMint-FI-en_2017-02-07-ps-2-meta.tsv,2017-02-07,22,23
ParlaMint-FI-en_2017-02-08-ps-3-meta.tsv,2017-02-08,42,40
ParlaMint-FI-en_2017-02-09-ps-4-meta.tsv,2017-02-09,32,26
ParlaMint-FI-en_2017-02-10-ps-5-meta.tsv,2017-02-10,6,9
ParlaMint-FI-en_2017-02-14-ps-6-meta.tsv,2017-02-14,14,5
ParlaMint-FI-en_2017-02-15-ps-7-meta.tsv,2017-02-15,23,25
ParlaMint-FI-en_2017-02-16-ps-8-meta.tsv,2017-02-16,38,31
ParlaMint-FI-en_2017-02-17-ps-9-meta.tsv,2017-02-17,7,1
ParlaMint-FI-en_2017-02-21-ps-10-meta.tsv,2017-02-21,33,20
ParlaMint-FI-en_2017-02-22-ps-11-meta.tsv,2017-02-22,27,16
ParlaMint-FI-en_2017-02-23-ps-12-meta.tsv,2017-02-23,42,23
ParlaMint-FI-en_2017-02-24-ps-13-meta.tsv,2017-02-24,8,4
ParlaMint-FI-en_2017-02-28-ps-14-meta.tsv,2017-02-28,11,11
ParlaMint-FI-en_2017-03-01-ps-15-meta.tsv,2017-03-01,20,19
ParlaMint-FI-en_2017-03-02-ps-16-meta.tsv,2017-03-02,38,39
ParlaMint-FI-en_2017-03-03-ps-17-meta.tsv,2017-03-03,4,3
ParlaMint-FI-en_2017-03-07-ps-18-meta.tsv,2017-03-07,48,42
ParlaMint-FI-en_2017-03-08-ps-19-meta.tsv,2017-03-08,44,17
ParlaMint-FI-en_2017-03-09-ps-20-meta.tsv,2017-03-09,35,28
ParlaMint-FI-en_2017-03-10-ps-21-meta.tsv,2017-03-10,13,6
ParlaMint-FI-en_2017-03-14-ps-22-meta.tsv,2017-03-14,21,14
ParlaMint-FI-en_2017-03-15-ps-23-meta.tsv,2017-03-15,30,34
ParlaMint-FI-en_2017-03-16-ps-24-meta.tsv,2017-03-16,30,27
ParlaMint-FI-en_2017-03-17-ps-25-meta.tsv,2017-03-17,8,2
ParlaMint-FI-en_2017-03-21-ps-26-meta.tsv,2017-03-21,29,14
ParlaMint-FI-en_2017-03-22-ps-27-meta.tsv,2017-03-22,15,13
ParlaMint-FI-en_2017-03-23-ps-28-meta.tsv,2017-03-23,23,24
ParlaMint-FI-en_2017-03-24-ps-29-meta.tsv,2017-03-24,4,2
ParlaMint-FI-en_2017-03-28-ps-30-meta.tsv,2017-03-28,19,15
ParlaMint-FI-en_2017-03-29-ps-31-meta.tsv,2017-03-29,7,7
ParlaMint-FI-en_2017-03-30-ps-32-meta.tsv,2017-03-30,28,21
ParlaMint-FI-en_2017-03-31-ps-33-meta.tsv,2017-03-31,0,1
ParlaMint-FI-en_2017-04-04-ps-34-meta.tsv,2017-04-04,49,42
ParlaMint-FI-en_2017-04-05-ps-35-meta.tsv,2017-04-05,16,8
ParlaMint-FI-en_2017-04-06-ps-36-meta.tsv,2017-04-06,37,22
ParlaMint-FI-en_2017-04-07-ps-37-meta.tsv,2017-04-07,3,2
ParlaMint-FI-en_2017-04-18-ps-38-meta.tsv,2017-04-18,21,8
ParlaMint-FI-en_2017-04-19-ps-39-meta.tsv,2017-04-19,13,12
ParlaMint-FI-en_2017-04-20-ps-40-meta.tsv,2017-04-20,36,16
ParlaMint-FI-en_2017-04-21-ps-41-meta.tsv,2017-04-21,9,5
ParlaMint-FI-en_2017-04-25-ps-42-meta.tsv,2017-04-25,15,13
ParlaMint-FI-en_2017-04-26-ps-43-meta.tsv,2017-04-26,20,23
ParlaMint-FI-en_2017-04-27-ps-44-meta.tsv,2017-04-27,27,14
ParlaMint-FI-en_2017-04-28-ps-45-meta.tsv,2017-04-28,6,5
ParlaMint-FI-en_2017-05-02-ps-46-meta.tsv,2017-05-02,25,13
ParlaMint-FI-en_2017-05-03-ps-47-meta.tsv,2017-05-03,44,31
ParlaMint-FI-en_2017-05-04-ps-48-meta.tsv,2017-05-04,25,19
ParlaMint-FI-en_2017-05-05-ps-49-meta.tsv,2017-05-05,8,3
ParlaMint-FI-en_2017-05-09-ps-50-meta.tsv,2017-05-09,18,11
ParlaMint-FI-en_2017-05-10-ps-51-meta.tsv,2017-05-10,41,44
ParlaMint-FI-en_2017-05-11-ps-52-meta.tsv,2017-05-11,34,18
ParlaMint-FI-en_2017-05-12-ps-53-meta.tsv,2017-05-12,4,6
ParlaMint-FI-en_2017-05-16-ps-54-meta.tsv,2017-05-16,28,13
ParlaMint-FI-en_2017-05-17-ps-55-meta.tsv,2017-05-17,12,10
ParlaMint-FI-en_2017-05-18-ps-56-meta.tsv,2017-05-18,25,21
ParlaMint-FI-en_2017-05-19-ps-57-meta.tsv,2017-05-19,4,5
ParlaMint-FI-en_2017-05-23-ps-58-meta.tsv,2017-05-23,20,11
ParlaMint-FI-en_2017-05-24-ps-59-meta.tsv,2017-05-24,31,19
ParlaMint-FI-en_2017-05-30-ps-60-meta.tsv,2017-05-30,27,17
ParlaMint-FI-en_2017-05-31-ps-61-meta.tsv,2017-05-31,34,16
ParlaMint-FI-en_2017-06-01-ps-62-meta.tsv,2017-06-01,30,18
ParlaMint-FI-en_2017-06-02-ps-63-meta.tsv,2017-06-02,9,4
ParlaMint-FI-en_2017-06-06-ps-64-meta.tsv,2017-06-06,10,14
ParlaMint-FI-en_2017-06-07-ps-65-meta.tsv,2017-06-07,12,16
ParlaMint-FI-en_2017-06-08-ps-66-meta.tsv,2017-06-08,31,19
ParlaMint-FI-en_2017-06-09-ps-67-meta.tsv,2017-06-09,6,6
ParlaMint-FI-en_2017-06-13-ps-68-meta.tsv,2017-06-13,9,8
ParlaMint-FI-en_2017-06-14-ps-69-meta.tsv,2017-06-14,12,6
ParlaMint-FI-en_2017-06-15-ps-70-meta.tsv,2017-06-15,28,20
ParlaMint-FI-en_2017-06-16-ps-71-meta.tsv,2017-06-16,9,3
ParlaMint-FI-en_2017-06-19-ps-72-meta.tsv,2017-06-19,48,25
ParlaMint-FI-en_2017-06-20-ps-73-meta.tsv,2017-06-20,31,15
ParlaMint-FI-en_2017-06-21-ps-74-meta.tsv,2017-06-21,34,28
ParlaMint-FI-en_2017-06-22-ps-75-meta.tsv,2017-06-22,2,5
ParlaMint-FI-en_2017-06-26-ps-76-meta.tsv,2017-06-26,10,10
ParlaMint-FI-en_2017-06-27-ps-77-meta.tsv,2017-06-27,40,27
ParlaMint-FI-en_2017-06-28-ps-78-meta.tsv,2017-06-28,33,16
ParlaMint-FI-en_2017-06-29-ps-79-meta.tsv,2017-06-29,23,14
ParlaMint-FI-en_2017-06-30-ps-80-meta.tsv,2017-06-30,1,0
ParlaMint-FI-en_2017-09-05-ps-81-meta.tsv,2017-09-05,21,16
ParlaMint-FI-en_2017-09-06-ps-82-meta.tsv,2017-09-06,22,14
ParlaMint-FI-en_2017-09-07-ps-83-meta.tsv,2017-09-07,24,26
ParlaMint-FI-en_2017-09-08-ps-84-meta.tsv,2017-09-08,10,4
ParlaMint-FI-en_2017-09-12-ps-85-meta.tsv,2017-09-12,18,8
ParlaMint-FI-en_2017-09-13-ps-86-meta.tsv,2017-09-13,21,23
ParlaMint-FI-en_2017-09-14-ps-87-meta.tsv,2017-09-14,22,17
ParlaMint-FI-en_2017-09-15-ps-88-meta.tsv,2017-09-15,8,2
ParlaMint-FI-en_2017-09-19-ps-89-meta.tsv,2017-09-19,45,36
ParlaMint-FI-en_2017-09-20-ps-90-meta.tsv,2017-09-20,65,48
ParlaMint-FI-en_2017-09-21-ps-91-meta.tsv,2017-09-21,67,62
ParlaMint-FI-en_2017-09-22-ps-92-meta.tsv,2017-09-22,23,19
ParlaMint-FI-en_2017-09-26-ps-93-meta.tsv,2017-09-26,58,39
ParlaMint-FI-en_2017-09-27-ps-94-meta.tsv,2017-09-27,27,27
ParlaMint-FI-en_2017-09-28-ps-95-meta.tsv,2017-09-28,20,21
ParlaMint-FI-en_2017-09-29-ps-96-meta.tsv,2017-09-29,8,3
ParlaMint-FI-en_2017-10-03-ps-97-meta.tsv,2017-10-03,41,24
ParlaMint-FI-en_2017-10-04-ps-98-meta.tsv,2017-10-04,25,17
ParlaMint-FI-en_2017-10-05-ps-99-meta.tsv,2017-10-05,32,23
ParlaMint-FI-en_2017-10-06-ps-100-meta.tsv,2017-10-06,0,1
ParlaMint-FI-en_2017-10-10-ps-101-meta.tsv,2017-10-10,24,15
ParlaMint-FI-en_2017-10-11-ps-102-meta.tsv,2017-10-11,18,15
ParlaMint-FI-en_2017-10-12-ps-103-meta.tsv,2017-10-12,34,21
ParlaMint-FI-en_2017-10-13-ps-104-meta.tsv,2017-10-13,0,1
ParlaMint-FI-en_2017-10-17-ps-105-meta.tsv,2017-10-17,29,10
ParlaMint-FI-en_2017-10-18-ps-106-meta.tsv,2017-10-18,33,14
ParlaMint-FI-en_2017-10-19-ps-107-meta.tsv,2017-10-19,13,20
ParlaMint-FI-en_2017-10-20-ps-108-meta.tsv,2017-10-20,9,4
ParlaMint-FI-en_2017-10-24-ps-109-meta.tsv,2017-10-24,47,17
ParlaMint-FI-en_2017-10-25-ps-110-meta.tsv,2017-10-25,30,22
