Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	VanQuickenborneVincent	Van Quickenborne, Vincent	M	1973	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	VandenbrouckeFrank	Vandenbroucke, Frank	M	1955	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	VanQuickenborneVincent	Van Quickenborne, Vincent	M	1973	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Coalition	Centre-right to right	DeRooverPeter	De Roover, Peter	M	1962	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PS	Parti Socialiste	Opposition	Centre-left to left	DaerdenFrédéric	Daerden, Frédéric	M	1970	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	ClarinvalDavid	Clarinval, David	M	1976	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	deCosterBauchauSybille	de Coster-Bauchau, Sybille	F	1953	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	BecqSonja	Becq, Sonja	F	1957	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LachaertEgbert	Lachaert, Egbert	M	1977	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	TemmermanKarin	Temmerman, Karin	F	1958	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	VanHeesMarco	Van Hees, Marco	M	1964	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u12	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Coalition	Centre-right to right	DemirZuhal	Demir, Zuhal	F	1980	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u13	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	VanQuickenborneVincent	Van Quickenborne, Vincent	M	1973	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u14	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	VandenbrouckeFrank	Vandenbroucke, Frank	M	1955	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u15	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	BecqSonja	Becq, Sonja	F	1957	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u16	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	VandenbrouckeFrank	Vandenbroucke, Frank	M	1955	
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x	ParlaMint-BE_2015-05-20-54-commissie-ic173x.u17	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 20-05-2015	2015-05-20	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	VanQuickenborneVincent	Van Quickenborne, Vincent	M	1973	
