Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VaclavSnopek.1951	Snopek, Václav	M	1951	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-003-076	ParlaMint-CZ_2016-02-09-ps2013-039-07-003-076.u12	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/076	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanUrban.1958	Urban, Milan	M	1958	
