Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanChovanec.1970	Chovanec, Milan	M	1970	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanChovanec.1970	Chovanec, Milan	M	1970	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u12	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u13	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u14	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	notMinister	Usvit	Rise of Direct Democracy of Tomio Okamura	-	Far-right	KarelFiedler.1961	Fiedler, Karel	M	1961	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u15	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u16	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanChovanec.1970	Chovanec, Milan	M	1970	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u17	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u18	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u19	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u20	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2016-06-29-ps2013-048-02-001-147	ParlaMint-CZ_2016-06-29-ps2013-048-02-001-147.u21	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-29	2016-06-29	Lower house	ps2013	-	ps2013/048	ps2013/048/02	ps2013/048/147	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
