Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	DavidKadner.1976	Kádner, David	M	1976	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u14	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MartinLank.1976	Lank, Martin	M	1976	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u15	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u16	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MartinLank.1976	Lank, Martin	M	1976	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u17	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u18	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	OlgaHavlova.1953	Havlová, Olga	F	1953	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u19	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u20	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u21	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u22	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-000-000	ParlaMint-CZ_2016-01-26-ps2013-039-04-000-000.u23	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
