Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MartinLank.1976	Lank, Martin	M	1976	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	JiriKoubek.1976	Koubek, Jiří	M	1976	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VaclavSnopek.1951	Snopek, Václav	M	1951	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VaclavSnopek.1951	Snopek, Václav	M	1951	
ParlaMint-CZ-en_2016-05-04-ps2013-044-10-005-155	ParlaMint-CZ_2016-05-04-ps2013-044-10-005-155.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-04	2016-05-04	Lower house	ps2013	-	ps2013/044	ps2013/044/10	ps2013/044/155	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
