Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Regular	notMP	Minister	-	-	-	-	DanTok.1959	Ťok, Dan	M	1959	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2016-05-26-ps2013-047-03-006-144	ParlaMint-CZ_2016-05-26-ps2013-047-03-006-144.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-05-26	2016-05-26	Lower house	ps2013	-	ps2013/047	ps2013/047/03	ps2013/047/144	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
