Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LadislavSincl.1965	Šincl, Ladislav	M	1965	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanVolny.1959	Volný, Jan	M	1959	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanVolny.1959	Volný, Jan	M	1959	
ParlaMint-CZ-en_2016-04-19-ps2013-044-05-009-023	ParlaMint-CZ_2016-04-19-ps2013-044-05-009-023.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-04-19	2016-04-19	Lower house	ps2013	-	ps2013/044	ps2013/044/05	ps2013/044/023	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
