Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Regular	MP	notMinister	Usvit	Rise of Direct Democracy of Tomio Okamura	-	Far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Regular	MP	notMinister	Usvit	Rise of Direct Democracy of Tomio Okamura	-	Far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Regular	MP	notMinister	Usvit	Rise of Direct Democracy of Tomio Okamura	-	Far-right	JaroslavHolik.1953	Holík, Jaroslav	M	1953	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Regular	MP	notMinister	Usvit	Rise of Direct Democracy of Tomio Okamura	-	Far-right	JaroslavHolik.1953	Holík, Jaroslav	M	1953	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u14	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanChovanec.1970	Chovanec, Milan	M	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u15	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u16	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2016-03-22-ps2013-042-09-000-000	ParlaMint-CZ_2016-03-22-ps2013-042-09-000-000.u17	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-22	2016-03-22	Lower house	ps2013	-	ps2013/042	ps2013/042/09	ps2013/042/000	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
