Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MilosBabis.1960	Babiš, Miloš	M	1960	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	ZdenekSyblik.1956	Syblík, Zdeněk	M	1956	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	ZdenekSyblik.1956	Syblík, Zdeněk	M	1956	
ParlaMint-CZ-en_2016-06-02-ps2013-047-07-005-048	ParlaMint-CZ_2016-06-02-ps2013-047-07-005-048.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-02	2016-06-02	Lower house	ps2013	-	ps2013/047	ps2013/047/07	ps2013/047/048	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
