Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	notMP	Minister	-	-	-	-	MichaelaMarksova.1969	Marksová, Michaela	F	1969	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JaroslavZavadil.1944	Zavadil, Jaroslav	M	1944	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekLaudat.1960	Laudát, František	M	1960	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VladislavVilimec.1963	Vilímec, Vladislav	M	1963	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u12	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VladislavVilimec.1963	Vilímec, Vladislav	M	1963	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u13	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u14	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	JitkaChalankova.1957	Chalánková, Jitka	F	1957	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u15	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u16	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	MiroslavOpalka.1952	Opálka, Miroslav	M	1952	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u17	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u18	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u19	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-03-09-ps2013-042-06-008-051	ParlaMint-CZ_2016-03-09-ps2013-042-06-008-051.u20	Parliament of the Czech Republic, Chamber of Deputies, 2016-03-09	2016-03-09	Lower house	ps2013	-	ps2013/042	ps2013/042/06	ps2013/042/051	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JaroslavZavadil.1944	Zavadil, Jaroslav	M	1944	
