Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VladimirKonicek.1964	Koníček, Vladimír	M	1964	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKomarek.1961	Komárek, Martin	M	1961	
ParlaMint-CZ-en_2016-09-15-ps2013-049-07-011-220	ParlaMint-CZ_2016-09-15-ps2013-049-07-011-220.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-09-15	2016-09-15	Lower house	ps2013	-	ps2013/049	ps2013/049/07	ps2013/049/220	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
